timestamp,device
2024-12-03 16:32:08,"iPhone15,4"
2024-12-03 16:45:14,"iPhone15,4"
2024-12-03 16:45:15,"iPhone15,4"
2024-12-03 22:11:37,"iPhone15,4"
2024-12-05 09:26:10,"iPhone15,4"
2024-12-05 09:39:52,"iPhone15,4"
2024-12-05 09:39:52,"iPhone15,4"
2024-12-06 09:28:02,"iPhone15,4"
2024-12-06 09:39:44,"iPhone15,4"
2024-12-06 09:43:21,"iPhone15,4"
2024-12-06 09:43:30,"iPhone15,4"
2024-12-06 09:44:24,"iPhone15,4"
2024-12-06 09:45:54,"iPhone15,4"
2024-12-06 09:46:36,"iPhone15,4"
2024-12-06 09:47:48,"iPhone15,4"
2024-12-06 10:20:53,"iPhone15,4"
2024-12-06 10:58:08,"iPhone15,4"
2024-12-06 10:58:08,"iPhone15,4"
2024-12-06 11:05:22,"iPhone15,4"
2024-12-06 11:13:32,"iPhone15,4"
2024-12-06 11:13:43,"iPhone15,4"
2024-12-06 11:21:28,"iPhone15,4"
2024-12-06 11:21:28,"iPhone15,4"
2024-12-06 15:34:05,"iPhone15,4"
2024-12-06 15:34:05,"iPhone15,4"
2024-12-07 11:05:15,"iPhone15,4"
2024-12-07 11:05:15,"iPhone15,4"
2024-12-08 06:30:05,"iPhone15,4"
2024-12-08 07:00:10,"iPhone15,4"
2024-12-08 07:15:54,"iPhone15,4"
2024-12-08 07:17:21,"iPhone15,4"
2024-12-08 12:00:14,"iPhone15,4"
2024-12-08 12:07:16,"iPhone15,4"
2024-12-08 12:14:00,"iPhone15,4"
2024-12-08 12:21:31,"iPhone15,4"
2024-12-08 12:21:32,"iPhone15,4"
2024-12-08 14:04:45,"iPhone15,4"
2024-12-08 14:05:20,"iPhone15,4"
2024-12-08 14:38:15,"iPhone15,4"
2024-12-08 14:39:52,"iPhone15,4"
2024-12-08 14:39:53,"iPhone15,4"
2024-12-08 15:21:02,"iPhone15,4"
2024-12-08 17:16:03,"iPhone15,4"
2024-12-08 17:18:40,"iPhone15,4"
2024-12-08 17:28:31,"iPhone15,4"
2024-12-08 19:00:31,"iPhone15,4"
2024-12-08 19:39:11,"iPhone15,4"
2024-12-08 19:50:52,"iPhone15,4"
2024-12-08 19:50:52,"iPhone15,4"
2024-12-08 21:14:37,"iPhone15,4"
2024-12-08 21:14:37,"iPhone15,4"
2024-12-09 03:57:36,"iPhone15,4"
2024-12-09 03:57:37,"iPhone15,4"
2024-12-09 04:14:18,"iPhone15,4"
2024-12-09 20:03:31,"iPhone15,4"
2024-12-09 20:03:31,"iPhone15,4"
2024-12-11 06:13:40,"iPhone15,4"
2024-12-11 06:13:40,"iPhone15,4"
2024-12-11 07:24:07,"iPhone15,4"
2024-12-11 19:58:34,"iPhone15,4"
2024-12-11 19:58:34,"iPhone15,4"
2024-12-11 21:23:00,"iPhone15,4"
2024-12-12 07:35:23,"iPhone15,4"
2024-12-12 07:35:23,"iPhone15,4"
2024-12-12 08:57:40,"iPhone15,4"
2024-12-12 14:57:15,"iPhone15,4"
2024-12-12 15:00:42,"iPhone15,4"
2024-12-12 15:04:31,"iPhone15,4"
2024-12-12 21:25:04,"iPhone15,4"
2024-12-12 21:27:03,"iPhone15,4"
2024-12-12 21:27:04,"iPhone15,4"
2024-12-13 06:59:21,"iPhone15,4"
2024-12-13 06:59:21,"iPhone15,4"
2024-12-13 07:09:46,"iPhone15,4"
2024-12-13 07:09:46,"iPhone15,4"
2024-12-13 11:23:49,"iPhone15,4"
2024-12-13 11:23:49,"iPhone15,4"
2024-12-13 12:14:06,"iPhone15,4"
2024-12-13 12:15:02,"iPhone15,4"
2024-12-13 12:17:23,"iPhone15,4"
2024-12-13 12:17:23,"iPhone15,4"
2024-12-15 07:27:23,"iPhone15,4"
2024-12-15 07:27:24,"iPhone15,4"
2024-12-16 15:33:48,"iPhone15,4"
2024-12-16 15:33:48,"iPhone15,4"
2024-12-17 19:08:30,"iPhone15,4"
2024-12-17 19:18:00,"iPhone15,4"
2024-12-17 19:18:01,"iPhone15,4"
2024-12-18 20:21:34,"iPhone15,4"
2024-12-18 20:28:46,"iPhone15,4"
2024-12-18 20:28:46,"iPhone15,4"
2024-12-18 22:55:14,"iPhone15,4"
2024-12-18 22:55:14,"iPhone15,4"
2024-12-20 11:00:34,"iPhone15,4"
2024-12-20 11:18:13,"iPhone15,4"
2024-12-20 22:26:56,"iPhone15,4"
2024-12-20 22:26:57,"iPhone15,4"
2024-12-22 08:14:31,"iPhone15,4"
